Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.50 [1.42-1.58],8.082e-48,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,1.32 [1.25-1.38],7.828e-24,***,Creatinine
TG/PG,1.30 [1.23-1.37],2.904e-17,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG%,1.28 [1.22-1.35],4.659e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-C%,1.28 [1.22-1.34],5.057e-18,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,1.27 [1.21-1.34],8.558e-13,***,Average Diameter for VLDL Particles
L-HDL-TG%,1.26 [1.20-1.33],1.583e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.26 [1.19-1.32],4.038e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.25 [1.19-1.32],7.207e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.25 [1.17-1.33],6.406e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.23 [1.16-1.30],3.667e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.23 [1.16-1.29],4.106e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.23 [1.16-1.29],2.845e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.22 [1.15-1.28],7.055e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.19 [1.13-1.26],7.834e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.19 [1.13-1.25],1.602e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.19 [1.13-1.25],1.416e-05,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-TG%,1.18 [1.12-1.25],0.001,**,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,1.18 [1.12-1.24],3.367e-04,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-C%,0.88 [0.84-0.92],0.020,*,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-FC,0.87 [0.83-0.92],0.039,*,Free Cholesterol in LDL
Non-HDL-C,0.87 [0.83-0.91],0.014,*,Total-Cholesterol Minus HDL-C
IDL-CE%,0.87 [0.83-0.91],0.003,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-CE,0.87 [0.82-0.91],0.013,*,Cholesteryl Esters in Large LDL
LA,0.86 [0.82-0.91],0.006,**,Linoleic Acid
IDL-C%,0.86 [0.82-0.91],5.719e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-PL,0.86 [0.82-0.91],0.006,**,Phospholipids in Large LDL
L-LDL-L,0.86 [0.82-0.91],0.003,**,Total-Lipids in Large LDL
S-HDL-C,0.86 [0.82-0.91],0.007,**,Cholesterol in Small HDL
L-LDL-C,0.86 [0.82-0.90],0.002,**,Cholesterol in Large LDL
L-LDL-C%,0.86 [0.82-0.90],4.822e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.86 [0.82-0.90],4.085e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
Remnant-C,0.85 [0.81-0.90],2.819e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-L,0.85 [0.81-0.90],6.724e-04,***,Total-Lipids in Small HDL
L-LDL-FC%,0.85 [0.81-0.89],2.529e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.85 [0.80-0.90],0.001,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-CE,0.85 [0.81-0.89],2.336e-04,***,Cholesteryl Esters in Medium VLDL
IDL-P,0.85 [0.80-0.89],1.817e-04,***,Concentration of IDL Particles
