Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.12 [1.09-1.15],4.611e-14,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.11 [1.08-1.14],4.669e-13,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.08-1.14],1.452e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.10 [1.08-1.13],4.074e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.10 [1.07-1.12],1.856e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.09 [1.07-1.12],7.996e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.09 [1.07-1.12],2.097e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.09 [1.06-1.11],2.821e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.08 [1.05-1.11],4.672e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.07 [1.05-1.10],0.001,**,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG,1.07 [1.05-1.10],5.592e-05,***,Triglycerides in Medium HDL
XL-VLDL-TG%,1.07 [1.05-1.10],0.001,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
GlycA,1.07 [1.04-1.10],0.023,*,Glycoprotein Acetyls
S-HDL-TG,1.07 [1.05-1.09],0.001,**,Triglycerides in Small HDL
S-HDL-PL%,1.07 [1.04-1.09],0.014,*,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-PL,1.07 [1.04-1.09],0.016,*,Phospholipids in Small HDL
HDL-TG,1.06 [1.04-1.09],0.022,*,Triglycerides in HDL
S-LDL-L,0.94 [0.92-0.96],0.044,*,Total-Lipids in Small LDL
S-LDL-C,0.94 [0.92-0.96],0.038,*,Cholesterol in Small LDL
L-LDL-CE,0.94 [0.92-0.96],0.047,*,Cholesteryl Esters in Large LDL
L-LDL-L,0.94 [0.92-0.96],0.030,*,Total-Lipids in Large LDL
LDL-C,0.94 [0.92-0.96],0.025,*,LDL Cholesterol
LDL-PL,0.94 [0.92-0.96],0.012,*,Phospholipids in LDL
M-VLDL-C,0.94 [0.92-0.96],0.007,**,Cholesterol in Medium VLDL
L-LDL-PL,0.94 [0.92-0.96],0.004,**,Phospholipids in Large LDL
M-HDL-C%,0.94 [0.92-0.96],0.039,*,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.94 [0.92-0.96],0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-P,0.94 [0.92-0.96],8.031e-04,***,Concentration of IDL Particles
L-LDL-C,0.94 [0.92-0.96],0.004,**,Cholesterol in Large LDL
S-VLDL-CE%,0.94 [0.92-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-CE%,0.94 [0.91-0.96],0.006,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
IDL-PL,0.94 [0.91-0.96],0.002,**,Phospholipids in IDL
XL-HDL-PL,0.93 [0.91-0.96],0.017,*,Phospholipids in Very Large HDL
IDL-L,0.93 [0.91-0.95],8.485e-04,***,Total-Lipids in IDL
Clinical LDL-C,0.93 [0.91-0.95],3.635e-04,***,Clinical LDL Cholesterol
M-LDL-FC,0.93 [0.91-0.95],2.242e-04,***,Free Cholesterol in Medium LDL
IDL-CE%,0.93 [0.91-0.95],2.180e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-PL,0.93 [0.91-0.95],5.432e-05,***,Phospholipids in Small LDL
M-HDL-FC%,0.93 [0.90-0.96],0.035,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-CE,0.93 [0.91-0.95],4.096e-05,***,Cholesteryl Esters in IDL
XL-VLDL-FC%,0.93 [0.91-0.95],1.212e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-C%,0.93 [0.91-0.95],2.262e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,0.93 [0.90-0.95],6.958e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
IDL-C,0.93 [0.91-0.95],1.323e-05,***,Cholesterol in IDL
PUFA/MUFA,0.93 [0.90-0.95],0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-FC,0.93 [0.91-0.95],6.200e-06,***,Free Cholesterol in LDL
