Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.14 [1.10-1.18],2.307e-09,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.13 [1.09-1.17],5.789e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.10 [1.06-1.13],0.010,**,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.10 [1.06-1.13],0.006,**,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.09 [1.06-1.13],0.049,*,Triglycerides to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.92 [0.89-0.95],0.025,*,Clinical LDL Cholesterol
Non-HDL-C,0.92 [0.89-0.95],0.021,*,Total-Cholesterol Minus HDL-C
LDL-C,0.92 [0.89-0.95],0.024,*,LDL Cholesterol
M-VLDL-L,0.92 [0.89-0.95],0.041,*,Total-Lipids in Medium VLDL
LDL-CE,0.92 [0.89-0.95],0.022,*,Cholesteryl Esters in LDL
M-LDL-C,0.92 [0.89-0.95],0.029,*,Cholesterol in Medium LDL
M-LDL-CE,0.91 [0.89-0.94],0.026,*,Cholesteryl Esters in Medium LDL
Total-FC,0.91 [0.88-0.94],0.012,*,Total-Free Cholesterol
IDL-C%,0.91 [0.89-0.94],0.001,**,Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.91 [0.88-0.94],0.005,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-C,0.91 [0.88-0.94],5.502e-04,***,Total-Cholesterol
Total-CE,0.91 [0.88-0.94],5.048e-04,***,Total-Esterified Cholesterol
Total-L,0.90 [0.88-0.93],3.678e-04,***,Total-Lipids in Lipoprotein Particles
IDL-CE%,0.90 [0.88-0.93],2.668e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-PL,0.90 [0.87-0.93],7.680e-04,***,Total-Phospholipids in Lipoprotein Particles
L-LDL-C%,0.90 [0.87-0.93],8.706e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
Phosphoglyc,0.90 [0.87-0.93],7.802e-04,***,Phosphoglycerides
Cholines,0.90 [0.87-0.93],4.197e-04,***,Total-Cholines
M-LDL-CE%,0.90 [0.87-0.93],2.488e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LA,0.90 [0.87-0.93],1.846e-05,***,Linoleic Acid
M-LDL-C%,0.90 [0.87-0.92],2.652e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.90 [0.87-0.93],2.520e-04,***,Free Cholesterol in Small HDL
PC,0.90 [0.87-0.93],1.591e-04,***,Phosphatidylcholines
HDL-P,0.89 [0.86-0.93],1.834e-04,***,Concentration of HDL Particles
Omega-6,0.89 [0.86-0.92],2.545e-06,***,Omega-6 Fatty Acids
Total-P,0.89 [0.86-0.92],1.891e-05,***,Total-Concentration of Lipoprotein Particles
S-HDL-PL,0.89 [0.86-0.92],9.053e-07,***,Phospholipids in Small HDL
PUFA,0.89 [0.86-0.92],2.281e-07,***,Polyunsaturated Fatty Acids
S-HDL-L,0.88 [0.85-0.91],6.762e-08,***,Total-Lipids in Small HDL
S-LDL-CE%,0.88 [0.85-0.91],2.861e-09,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-C,0.88 [0.85-0.91],1.724e-08,***,Cholesterol in Small HDL
S-HDL-CE,0.88 [0.85-0.91],1.127e-08,***,Cholesteryl Esters in Small HDL
S-LDL-C%,0.88 [0.85-0.90],4.334e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-P,0.87 [0.85-0.91],6.452e-09,***,Concentration of Small HDL Particles
