Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.10 [1.09-1.12],2.333e-50,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.10 [1.09-1.11],5.667e-46,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.10 [1.08-1.11],2.485e-38,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.10 [1.08-1.11],3.878e-45,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.08 [1.06-1.09],4.827e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.07 [1.06-1.09],1.212e-22,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.07 [1.06-1.09],1.017e-23,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.07 [1.06-1.08],1.321e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.07 [1.05-1.08],1.077e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.06 [1.05-1.08],1.044e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.06 [1.04-1.07],1.685e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.05 [1.04-1.07],8.306e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.05 [1.04-1.07],4.267e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.05 [1.04-1.06],5.227e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.04 [1.03-1.06],5.671e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.04 [1.03-1.05],8.141e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA%,1.04 [1.03-1.05],0.003,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.04 [1.02-1.05],0.029,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE,0.97 [0.96-0.98],0.015,*,Cholesteryl Esters in Small VLDL
S-VLDL-PL,0.96 [0.95-0.98],5.106e-04,***,Phospholipids in Small VLDL
M-LDL-CE%,0.96 [0.95-0.97],4.812e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-C,0.96 [0.95-0.97],0.005,**,Cholesterol in Medium HDL
M-HDL-CE,0.96 [0.95-0.97],0.003,**,Cholesteryl Esters in Medium HDL
L-LDL-CE%,0.96 [0.95-0.97],4.143e-05,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
