Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.15 [1.09-1.22],0.761,,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.09 [1.03-1.15],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.08 [1.02-1.14],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-PL%,1.06 [1.00-1.12],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.04 [0.98-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-L,0.86 [0.81-0.91],0.022,*,Total-Lipids in Lipoprotein Particles
Total-C,0.86 [0.81-0.91],0.017,*,Total-Cholesterol
Omega-6,0.86 [0.81-0.91],0.029,*,Omega-6 Fatty Acids
Total-CE,0.85 [0.81-0.90],0.006,**,Total-Esterified Cholesterol
PUFA,0.85 [0.80-0.90],0.008,**,Polyunsaturated Fatty Acids
Total-PL,0.84 [0.80-0.89],0.001,**,Total-Phospholipids in Lipoprotein Particles
M-HDL-L,0.84 [0.79-0.90],0.012,*,Total-Lipids in Medium HDL
M-HDL-P,0.84 [0.79-0.90],0.026,*,Concentration of Medium HDL Particles
M-HDL-FC%,0.84 [0.79-0.89],0.004,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,0.84 [0.79-0.89],0.019,*,Total-Lipids in HDL
PC,0.84 [0.79-0.89],0.001,**,Phosphatidylcholines
M-HDL-FC,0.84 [0.79-0.89],0.018,*,Free Cholesterol in Medium HDL
Phosphoglyc,0.84 [0.79-0.89],8.098e-04,***,Phosphoglycerides
S-HDL-PL,0.84 [0.79-0.89],7.923e-04,***,Phospholipids in Small HDL
M-HDL-CE,0.84 [0.78-0.89],0.005,**,Cholesteryl Esters in Medium HDL
Cholines,0.83 [0.79-0.89],4.694e-04,***,Total-Cholines
M-HDL-C,0.83 [0.78-0.89],0.004,**,Cholesterol in Medium HDL
HDL-C,0.83 [0.78-0.89],0.007,**,HDL Cholesterol
HDL-CE,0.83 [0.78-0.89],0.006,**,Cholesteryl Esters in HDL
ApoA1,0.83 [0.78-0.88],0.001,**,Apolipoprotein A1
S-HDL-L,0.82 [0.78-0.87],2.498e-05,***,Total-Lipids in Small HDL
S-HDL-FC,0.82 [0.77-0.87],1.604e-05,***,Free Cholesterol in Small HDL
S-HDL-P,0.81 [0.76-0.86],4.847e-07,***,Concentration of Small HDL Particles
S-HDL-CE,0.81 [0.76-0.86],2.413e-07,***,Cholesteryl Esters in Small HDL
HDL-P,0.81 [0.76-0.86],2.767e-06,***,Concentration of HDL Particles
S-HDL-C,0.80 [0.76-0.85],8.349e-08,***,Cholesterol in Small HDL
Total-P,0.80 [0.75-0.85],4.333e-07,***,Total-Concentration of Lipoprotein Particles
