Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.29 [1.23-1.36],4.501e-18,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.28 [1.21-1.35],3.843e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.27 [1.20-1.33],1.794e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.26 [1.20-1.33],2.582e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.26 [1.20-1.32],1.369e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.24 [1.18-1.30],1.156e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.22 [1.17-1.29],1.528e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.22 [1.16-1.29],2.212e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.22 [1.16-1.29],5.889e-08,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,1.21 [1.15-1.27],2.459e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.21 [1.15-1.28],3.826e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.20 [1.14-1.26],3.409e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.20 [1.14-1.26],4.297e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG%,1.19 [1.13-1.26],3.682e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
GlycA,1.19 [1.13-1.25],5.942e-06,***,Glycoprotein Acetyls
M-HDL-TG%,1.18 [1.12-1.24],1.084e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.16 [1.10-1.23],0.020,*,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.16 [1.11-1.22],2.131e-04,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-TG,1.16 [1.10-1.21],7.693e-04,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.16 [1.10-1.22],0.006,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,1.15 [1.09-1.21],0.036,*,Average Diameter for VLDL Particles
S-VLDL-TG,1.14 [1.09-1.20],0.008,**,Triglycerides in Small VLDL
L-VLDL-PL%,1.14 [1.09-1.20],0.033,*,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-TG,1.14 [1.08-1.19],0.024,*,Triglycerides in Very Small VLDL
S-HDL-C%,0.88 [0.84-0.92],0.043,*,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-FC%,0.88 [0.83-0.92],0.026,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC,0.87 [0.83-0.92],0.033,*,Free Cholesterol in Very Large HDL
LDL-FC,0.87 [0.83-0.92],0.009,**,Free Cholesterol in LDL
M-HDL-CE,0.87 [0.83-0.92],0.043,*,Cholesteryl Esters in Medium HDL
IDL-FC%,0.87 [0.83-0.92],0.016,*,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-C,0.87 [0.83-0.92],0.042,*,Cholesterol in Medium HDL
