Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.60 [1.56-1.64],1.861e-270,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.58 [1.55-1.62],5.104e-281,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.55 [1.51-1.59],2.861e-256,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.51 [1.47-1.55],2.946e-208,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.49 [1.45-1.53],1.182e-189,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.48 [1.44-1.51],2.710e-224,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.45 [1.42-1.49],1.676e-167,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.42 [1.38-1.45],2.059e-155,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.39 [1.35-1.42],3.983e-148,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.36 [1.32-1.40],2.185e-94,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.29 [1.26-1.33],6.076e-78,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.29 [1.26-1.33],1.004e-69,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.24 [1.21-1.28],5.826e-45,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,1.24 [1.21-1.27],7.607e-56,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.24 [1.21-1.27],4.189e-64,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.23 [1.20-1.26],1.985e-46,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.22 [1.19-1.26],2.123e-49,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,1.22 [1.19-1.25],3.744e-47,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,1.20 [1.17-1.23],9.655e-36,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.17 [1.14-1.20],2.478e-27,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.15 [1.12-1.18],1.824e-24,***,Triglycerides to Total-Lipids in Large VLDL percentage
Glu-lactate,1.14 [1.11-1.17],1.010e-20,***,Glucose-lactate
Sc-ala,1.13 [1.11-1.16],1.127e-18,***,Spectrometer-corrected alanine
S-HDL-TG,1.13 [1.10-1.16],5.766e-18,***,Triglycerides in Small HDL
Creatinine,1.13 [1.10-1.16],3.872e-11,***,Creatinine
GlycA,1.12 [1.09-1.15],7.087e-12,***,Glycoprotein Acetyls
VLDL-size,1.11 [1.09-1.14],2.273e-10,***,Average Diameter for VLDL Particles
Glu,1.11 [1.09-1.14],2.609e-11,***,Glucose
Ala,1.11 [1.08-1.13],1.871e-10,***,Alanine
L-VLDL-PL%,1.10 [1.08-1.13],1.031e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-PL%,1.10 [1.07-1.13],9.876e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.09 [1.06-1.11],6.861e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-TG,1.07 [1.04-1.10],0.026,*,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.07 [1.04-1.10],0.037,*,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,1.07 [1.04-1.09],0.040,*,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-FC%,0.94 [0.92-0.96],0.014,*,Free Cholesterol to Total-Lipids in Large VLDL percentage
His,0.93 [0.91-0.95],0.005,**,Histidine
Omega-3,0.93 [0.91-0.95],0.003,**,Omega-3 Fatty Acids
S-HDL-L,0.93 [0.90-0.95],1.555e-04,***,Total-Lipids in Small HDL
Acetate,0.92 [0.90-0.95],2.671e-04,***,Acetate
L-LDL-PL%,0.92 [0.90-0.94],2.174e-06,***,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-C,0.92 [0.89-0.94],1.167e-06,***,Cholesterol in Large VLDL
XL-VLDL-C,0.91 [0.89-0.93],1.183e-07,***,Cholesterol in Very Large VLDL
S-VLDL-P,0.91 [0.89-0.93],1.533e-08,***,Concentration of Small VLDL Particles
Albumin,0.91 [0.88-0.93],7.985e-10,***,Albumin
VLDL-L,0.91 [0.88-0.93],2.291e-09,***,Total-Lipids in VLDL
L-LDL-CE%,0.90 [0.88-0.92],3.328e-12,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-PL,0.90 [0.88-0.93],1.522e-09,***,Phospholipids in Medium HDL
XXL-VLDL-C%,0.90 [0.88-0.92],3.575e-10,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-CE%,0.89 [0.87-0.91],1.498e-16,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-PL%,0.89 [0.86-0.91],4.827e-12,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-CE,0.89 [0.86-0.91],1.225e-17,***,Cholesteryl Esters in Small HDL
M-LDL-CE%,0.88 [0.86-0.91],1.719e-17,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,0.88 [0.86-0.90],8.841e-18,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-L,0.88 [0.86-0.90],2.264e-18,***,Total-Lipids in Small VLDL
M-HDL-L,0.88 [0.85-0.90],3.534e-17,***,Total-Lipids in Medium HDL
S-HDL-P,0.88 [0.85-0.90],4.161e-21,***,Concentration of Small HDL Particles
S-LDL-CE%,0.87 [0.85-0.90],1.057e-21,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.87 [0.85-0.89],1.898e-21,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C,0.87 [0.85-0.89],2.439e-22,***,Cholesterol in Small HDL
L-VLDL-CE,0.87 [0.85-0.89],2.827e-23,***,Cholesteryl Esters in Large VLDL
VLDL-PL,0.87 [0.85-0.89],3.030e-23,***,Phospholipids in VLDL
XL-VLDL-CE,0.87 [0.84-0.89],3.986e-24,***,Cholesteryl Esters in Very Large VLDL
SFA,0.86 [0.84-0.89],1.793e-22,***,Saturated Fatty Acids
DHA,0.86 [0.84-0.88],4.951e-23,***,Docosahexaenoic Acid
M-HDL-P,0.85 [0.83-0.88],5.182e-26,***,Concentration of Medium HDL Particles
M-HDL-CE,0.85 [0.83-0.88],1.964e-26,***,Cholesteryl Esters in Medium HDL
S-HDL-FC,0.85 [0.83-0.88],2.868e-29,***,Free Cholesterol in Small HDL
Unsaturation,0.85 [0.83-0.88],3.088e-27,***,Degree of Unsaturation
M-HDL-C,0.85 [0.82-0.87],6.617e-30,***,Cholesterol in Medium HDL
