Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.19 [1.15-1.23],7.160e-21,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.15-1.23],1.257e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.19 [1.15-1.23],2.658e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.17 [1.13-1.22],3.292e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.17 [1.14-1.21],8.870e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.17 [1.13-1.21],4.800e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.13-1.21],8.001e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.17 [1.13-1.21],1.288e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.16 [1.11-1.21],1.581e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.14 [1.11-1.18],1.640e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.14 [1.10-1.18],7.207e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.14 [1.10-1.17],5.037e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.11 [1.07-1.15],7.985e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.11 [1.07-1.15],5.203e-04,***,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.11 [1.07-1.14],4.771e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.11 [1.07-1.14],0.001,**,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.92 [0.90-0.95],0.019,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.92 [0.89-0.95],0.014,*,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.92 [0.89-0.95],0.006,**,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE%,0.91 [0.89-0.94],0.012,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-FC,0.91 [0.88-0.94],0.034,*,Free Cholesterol in Small VLDL
S-LDL-PL,0.91 [0.88-0.94],0.012,*,Phospholipids in Small LDL
M-VLDL-FC,0.91 [0.88-0.94],0.025,*,Free Cholesterol in Medium VLDL
PUFA,0.91 [0.88-0.94],0.004,**,Polyunsaturated Fatty Acids
M-LDL-P,0.91 [0.88-0.94],0.005,**,Concentration of Medium LDL Particles
M-LDL-FC%,0.90 [0.88-0.93],4.410e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-L,0.90 [0.88-0.93],7.651e-04,***,Total-Lipids in Small LDL
