Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.08 [1.06-1.10],2.365e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.08 [1.06-1.10],6.437e-16,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.08 [1.06-1.10],2.531e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.07 [1.06-1.09],3.344e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.07 [1.05-1.08],8.693e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.07 [1.05-1.08],3.004e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.07 [1.05-1.08],1.081e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.06 [1.04-1.07],1.813e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.05 [1.04-1.07],1.879e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.05 [1.03-1.07],8.693e-04,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.05 [1.03-1.06],0.027,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-L,0.96 [0.94-0.97],0.036,*,Total-Lipids in Small VLDL
VLDL-PL,0.96 [0.94-0.97],0.013,*,Phospholipids in VLDL
DHA,0.96 [0.94-0.97],0.017,*,Docosahexaenoic Acid
XL-HDL-FC,0.96 [0.94-0.97],0.036,*,Free Cholesterol in Very Large HDL
XL-VLDL-PL%,0.96 [0.94-0.97],0.001,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE,0.96 [0.94-0.97],0.004,**,Cholesteryl Esters in Very Large VLDL
S-HDL-FC%,0.96 [0.94-0.97],0.008,**,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-CE,0.96 [0.94-0.97],0.003,**,Cholesteryl Esters in Large VLDL
XL-HDL-P,0.96 [0.94-0.97],0.041,*,Concentration of Very Large HDL Particles
L-HDL-C%,0.96 [0.94-0.97],0.006,**,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,0.95 [0.94-0.97],0.006,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.95 [0.94-0.97],0.002,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,0.95 [0.94-0.97],0.003,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.95 [0.94-0.97],0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-P,0.95 [0.94-0.97],1.541e-04,***,Concentration of VLDL Particles
XS-VLDL-PL,0.95 [0.94-0.97],6.610e-05,***,Phospholipids in Very Small VLDL
VLDL-FC,0.95 [0.94-0.97],3.040e-05,***,Free Cholesterol in VLDL
Omega-6,0.95 [0.93-0.96],2.795e-05,***,Omega-6 Fatty Acids
ApoB/ApoA1,0.95 [0.93-0.96],7.669e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
Phosphoglyc,0.95 [0.93-0.96],1.151e-04,***,Phosphoglycerides
LA,0.95 [0.93-0.96],6.666e-06,***,Linoleic Acid
XS-VLDL-FC%,0.95 [0.93-0.96],6.679e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE,0.95 [0.93-0.96],6.113e-07,***,Cholesteryl Esters in Small VLDL
S-VLDL-CE%,0.95 [0.93-0.96],2.225e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
