Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.13 [1.09-1.17],1.764e-08,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.09-1.16],1.252e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.12 [1.09-1.16],4.973e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.12 [1.08-1.16],3.053e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.11 [1.08-1.15],1.868e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.11 [1.08-1.15],4.345e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
SFA%,1.11 [1.08-1.15],1.220e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,1.11 [1.08-1.14],3.636e-06,***,Triglycerides in Medium HDL
S-HDL-TG,1.11 [1.07-1.14],2.395e-05,***,Triglycerides in Small HDL
XL-HDL-TG%,1.11 [1.07-1.14],4.506e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
HDL-TG,1.11 [1.07-1.14],1.390e-05,***,Triglycerides in HDL
XS-VLDL-TG,1.11 [1.07-1.14],1.377e-05,***,Triglycerides in Very Small VLDL
S-VLDL-TG%,1.10 [1.07-1.14],0.001,**,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG,1.10 [1.07-1.13],1.779e-04,***,Triglycerides in IDL
M-HDL-PL%,1.10 [1.06-1.14],0.013,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.10 [1.06-1.13],0.020,*,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG,1.09 [1.06-1.13],0.001,**,Triglycerides in Large LDL
LDL-TG,1.09 [1.06-1.13],0.002,**,Triglycerides in LDL
M-VLDL-TG%,1.09 [1.06-1.13],0.033,*,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG,1.09 [1.06-1.13],0.008,**,Triglycerides in Small VLDL
M-LDL-TG,1.09 [1.06-1.12],0.005,**,Triglycerides in Medium LDL
SFA,1.09 [1.06-1.12],0.028,*,Saturated Fatty Acids
S-LDL-TG,1.08 [1.05-1.12],0.040,*,Triglycerides in Small LDL
XS-VLDL-FC%,0.92 [0.89-0.94],0.002,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.92 [0.89-0.94],0.004,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-FC%,0.91 [0.89-0.94],8.505e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.91 [0.89-0.94],0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C%,0.91 [0.89-0.94],0.002,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-C%,0.91 [0.88-0.94],0.006,**,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-C%,0.91 [0.88-0.94],0.020,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.91 [0.88-0.94],0.001,**,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,0.91 [0.88-0.94],0.013,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,0.91 [0.88-0.94],3.905e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-CE%,0.91 [0.88-0.94],5.721e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-CE%,0.91 [0.88-0.94],1.379e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.91 [0.88-0.93],1.682e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
PUFA%,0.91 [0.88-0.94],6.840e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-FC%,0.91 [0.88-0.94],2.452e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.90 [0.87-0.93],5.869e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
LA%,0.90 [0.87-0.93],4.736e-05,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,0.90 [0.87-0.93],1.116e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,0.90 [0.87-0.93],5.650e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.90 [0.87-0.93],9.051e-07,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.90 [0.87-0.93],7.163e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.90 [0.87-0.92],3.166e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C%,0.89 [0.86-0.92],8.959e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.89 [0.86-0.92],4.335e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC%,0.88 [0.86-0.91],2.974e-10,***,Free Cholesterol to Total-Lipids in Large LDL percentage
