Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.10-1.13],2.318e-42,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.09-1.13],7.007e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.11 [1.09-1.13],1.366e-35,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.11 [1.09-1.12],5.273e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.11 [1.09-1.12],3.037e-32,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.10 [1.09-1.12],1.264e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.10 [1.08-1.12],6.482e-29,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.10 [1.08-1.12],1.784e-26,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.09 [1.07-1.11],6.805e-22,***,Glycoprotein Acetyls
S-LDL-TG%,1.09 [1.07-1.10],4.961e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.09 [1.07-1.10],1.449e-20,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.08 [1.07-1.10],1.096e-18,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.08 [1.06-1.10],3.420e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.07 [1.06-1.09],4.722e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.07 [1.05-1.08],1.582e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.06 [1.05-1.08],2.417e-08,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.06 [1.04-1.07],3.558e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.05 [1.04-1.07],2.286e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.05 [1.03-1.06],0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.05 [1.03-1.06],0.017,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,1.04 [1.03-1.06],0.018,*,Triglycerides to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,1.04 [1.03-1.06],0.013,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-FC,0.96 [0.94-0.97],0.037,*,Free Cholesterol in VLDL
L-LDL-CE%,0.96 [0.94-0.97],0.012,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
LDL-size,0.96 [0.94-0.97],0.003,**,Average Diameter for LDL Particles
S-HDL-FC%,0.96 [0.94-0.97],0.029,*,Free Cholesterol to Total-Lipids in Small HDL percentage
Leu,0.96 [0.94-0.97],0.004,**,Leucine
XS-VLDL-PL,0.96 [0.94-0.97],0.004,**,Phospholipids in Very Small VLDL
Omega-6%,0.95 [0.94-0.97],7.516e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-L,0.95 [0.94-0.97],4.504e-04,***,Total-Lipids in Medium VLDL
L-HDL-FC%,0.95 [0.94-0.97],5.781e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-CE%,0.95 [0.94-0.97],9.335e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.95 [0.94-0.97],9.944e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.95 [0.94-0.97],2.204e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-BCAA,0.95 [0.93-0.96],1.994e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
