Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.11 [1.09-1.12],1.027e-30,***,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.09 [1.07-1.11],1.794e-22,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.09 [1.07-1.11],1.463e-23,***,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-size,1.08 [1.06-1.10],2.108e-12,***,Average Diameter for HDL Particles
XL-HDL-PL%,1.07 [1.06-1.09],4.272e-10,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-PL,1.07 [1.05-1.09],6.491e-09,***,Phospholipids in Large HDL
IDL-TG%,1.07 [1.05-1.08],5.934e-12,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-PL%,1.07 [1.05-1.08],1.801e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,1.07 [1.05-1.08],7.967e-11,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-L,1.06 [1.04-1.08],4.233e-06,***,Total-Lipids in Large HDL
L-HDL-FC,1.06 [1.04-1.07],1.004e-04,***,Free Cholesterol in Large HDL
IDL-PL%,1.06 [1.04-1.07],4.619e-07,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL,1.05 [1.04-1.07],1.342e-04,***,Phospholipids in Very Large HDL
L-HDL-C,1.05 [1.04-1.07],7.626e-04,***,Cholesterol in Large HDL
L-HDL-CE,1.05 [1.04-1.07],0.001,**,Cholesteryl Esters in Large HDL
L-HDL-P,1.05 [1.04-1.07],7.896e-04,***,Concentration of Large HDL Particles
XS-VLDL-PL%,1.05 [1.03-1.07],8.245e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
SFA%,1.05 [1.03-1.06],3.239e-04,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.05 [1.03-1.06],0.002,**,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.96 [0.94-0.97],0.008,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-TG,0.96 [0.94-0.97],0.012,*,Triglycerides in Medium LDL
S-HDL-CE%,0.96 [0.94-0.97],0.003,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
SFA,0.96 [0.94-0.97],0.005,**,Saturated Fatty Acids
XS-VLDL-PL,0.95 [0.94-0.97],2.766e-04,***,Phospholipids in Very Small VLDL
Cholines,0.95 [0.94-0.97],0.003,**,Total-Cholines
DHA%,0.95 [0.94-0.97],9.816e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-C,0.95 [0.94-0.97],2.633e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-CE,0.95 [0.94-0.97],1.594e-04,***,Cholesteryl Esters in Small HDL
S-LDL-TG,0.95 [0.94-0.97],1.360e-04,***,Triglycerides in Small LDL
S-HDL-C,0.95 [0.94-0.97],1.229e-04,***,Cholesterol in Small HDL
PUFA%,0.95 [0.94-0.97],9.171e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,0.95 [0.93-0.97],0.002,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-L,0.95 [0.93-0.96],2.775e-06,***,Total-Lipids in Very Small VLDL
SM,0.95 [0.93-0.96],3.252e-05,***,Sphingomyelins
S-VLDL-PL%,0.95 [0.93-0.96],3.924e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-C%,0.95 [0.93-0.96],1.666e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,0.95 [0.93-0.96],1.141e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.95 [0.93-0.96],7.460e-07,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
TG/PG,0.95 [0.93-0.96],2.903e-05,***,Triglycerides to Phosphoglycerides ratio
S-HDL-P,0.95 [0.93-0.96],1.922e-06,***,Concentration of Small HDL Particles
XXL-VLDL-CE,0.95 [0.93-0.96],3.324e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-P,0.94 [0.93-0.96],2.797e-08,***,Concentration of Very Small VLDL Particles
