Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.10 [1.91-2.31],4.802e-50,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.10 [1.93-2.28],6.953e-64,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.07 [1.92-2.24],9.498e-73,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,2.07 [1.90-2.26],1.205e-53,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,2.04 [1.89-2.20],2.651e-71,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,2.00 [1.78-2.25],2.001e-25,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,1.94 [1.79-2.10],1.970e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.92 [1.78-2.07],1.198e-62,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.67 [1.53-1.81],4.175e-29,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.66 [1.54-1.79],1.708e-37,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.61 [1.49-1.74],6.041e-27,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.61 [1.49-1.74],7.146e-28,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.56 [1.43-1.70],6.985e-19,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.49 [1.38-1.61],3.686e-18,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.45 [1.36-1.56],1.257e-20,***,Creatinine
M-LDL-PL%,1.42 [1.30-1.55],7.930e-10,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.40 [1.28-1.53],7.662e-09,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-FC%,1.37 [1.27-1.49],3.365e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.37 [1.25-1.50],2.900e-06,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG%,1.28 [1.17-1.39],0.008,**,Triglycerides to Total-Lipids in Small HDL percentage
Lactate,1.26 [1.16-1.37],0.008,**,Lactate
LDL-size,0.79 [0.73-0.86],0.002,**,Average Diameter for LDL Particles
MUFA,0.79 [0.73-0.87],0.029,*,Monounsaturated Fatty Acids
S-LDL-FC%,0.79 [0.74-0.85],5.818e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.79 [0.73-0.85],0.001,**,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-L,0.79 [0.72-0.86],0.028,*,Total-Lipids in Large VLDL
Omega-6%,0.79 [0.73-0.85],3.492e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,0.79 [0.73-0.85],4.499e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-TG,0.77 [0.71-0.85],0.003,**,Triglycerides in Medium VLDL
XL-VLDL-FC,0.76 [0.70-0.84],0.002,**,Free Cholesterol in Very Large VLDL
L-VLDL-FC,0.76 [0.70-0.84],0.001,**,Free Cholesterol in Large VLDL
L-HDL-TG,0.76 [0.70-0.84],0.001,**,Triglycerides in Large HDL
XXL-VLDL-CE%,0.76 [0.70-0.83],7.153e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
PUFA%,0.76 [0.70-0.82],3.399e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.75 [0.70-0.80],1.428e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.75 [0.70-0.81],1.173e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,0.74 [0.68-0.81],3.975e-05,***,Triglycerides in Very Large HDL
M-LDL-FC%,0.74 [0.69-0.80],3.253e-10,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,0.74 [0.67-0.81],5.190e-05,***,Glycine
M-HDL-PL,0.74 [0.68-0.81],7.243e-07,***,Phospholipids in Medium HDL
