Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.16 [1.99-2.36],8.287e-66,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.11 [1.94-2.29],8.539e-68,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.10 [1.88-2.34],2.082e-35,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.05 [1.90-2.21],8.009e-74,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.97 [1.84-2.12],5.227e-77,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.89 [1.77-2.03],2.640e-69,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.84 [1.72-1.97],2.291e-66,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.67 [1.55-1.80],3.568e-38,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.65 [1.53-1.78],9.477e-34,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.60 [1.50-1.72],2.506e-34,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.57 [1.47-1.68],1.484e-34,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.47 [1.35-1.59],2.245e-15,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.44 [1.33-1.56],8.594e-13,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,1.39 [1.30-1.48],1.544e-17,***,Creatinine
S-LDL-PL%,1.38 [1.28-1.49],1.288e-12,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.36 [1.26-1.46],1.703e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.34 [1.24-1.45],1.982e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.29 [1.19-1.39],5.243e-05,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.26 [1.17-1.36],2.099e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,1.22 [1.13-1.32],0.037,*,Phospholipids to Total-Lipids in Small HDL percentage
Unsaturation,0.82 [0.76-0.88],0.018,*,Degree of Unsaturation
M-HDL-L,0.81 [0.75-0.88],0.023,*,Total-Lipids in Medium HDL
L-VLDL-FC%,0.81 [0.76-0.87],0.006,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-CE%,0.81 [0.76-0.87],3.426e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-C%,0.81 [0.75-0.87],0.001,**,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-C,0.80 [0.74-0.86],0.003,**,Cholesterol in Medium HDL
LDL-size,0.80 [0.74-0.85],5.553e-05,***,Average Diameter for LDL Particles
S-HDL-PL,0.79 [0.73-0.85],1.296e-04,***,Phospholipids in Small HDL
S-LDL-FC%,0.79 [0.74-0.84],6.342e-09,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-TG,0.78 [0.72-0.85],0.002,**,Triglycerides in Medium LDL
XL-VLDL-PL,0.78 [0.72-0.85],9.103e-04,***,Phospholipids in Very Large VLDL
Omega-3,0.78 [0.72-0.84],1.771e-04,***,Omega-3 Fatty Acids
PUFA/MUFA,0.78 [0.72-0.84],4.255e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-P,0.78 [0.72-0.84],1.571e-04,***,Concentration of Medium HDL Particles
XL-HDL-CE%,0.78 [0.73-0.83],1.304e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-PL,0.78 [0.71-0.84],2.457e-04,***,Phospholipids in Large VLDL
XXL-VLDL-CE%,0.77 [0.71-0.83],1.229e-05,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,0.77 [0.72-0.82],5.254e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-P,0.77 [0.70-0.83],8.163e-05,***,Concentration of Large VLDL Particles
IDL-TG,0.76 [0.70-0.83],1.566e-05,***,Triglycerides in IDL
S-HDL-L,0.76 [0.70-0.82],7.638e-08,***,Total-Lipids in Small HDL
L-HDL-PL,0.76 [0.70-0.83],7.133e-05,***,Phospholipids in Large HDL
L-HDL-C%,0.76 [0.71-0.81],2.082e-13,***,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-L,0.76 [0.70-0.82],3.714e-06,***,Total-Lipids in Large VLDL
IDL-FC%,0.76 [0.71-0.81],8.708e-11,***,Free Cholesterol to Total-Lipids in IDL percentage
LDL-TG,0.76 [0.69-0.82],9.582e-06,***,Triglycerides in LDL
MUFA,0.75 [0.69-0.81],1.557e-07,***,Monounsaturated Fatty Acids
HDL-PL,0.75 [0.69-0.81],9.318e-08,***,Phospholipids in HDL
S-HDL-CE,0.75 [0.69-0.80],4.167e-09,***,Cholesteryl Esters in Small HDL
XL-VLDL-FC,0.74 [0.68-0.81],4.499e-07,***,Free Cholesterol in Very Large VLDL
M-VLDL-TG,0.74 [0.68-0.80],9.715e-08,***,Triglycerides in Medium VLDL
L-LDL-CE%,0.74 [0.69-0.79],9.577e-13,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-TG,0.74 [0.68-0.80],2.382e-07,***,Triglycerides in Large LDL
DHA,0.73 [0.68-0.80],2.639e-08,***,Docosahexaenoic Acid
L-VLDL-FC,0.73 [0.67-0.79],2.069e-08,***,Free Cholesterol in Large VLDL
M-HDL-FC,0.73 [0.67-0.79],1.435e-09,***,Free Cholesterol in Medium HDL
XL-HDL-TG,0.72 [0.67-0.79],1.087e-08,***,Triglycerides in Very Large HDL
L-HDL-L,0.72 [0.66-0.78],2.751e-08,***,Total-Lipids in Large HDL
ApoA1,0.71 [0.66-0.77],4.533e-12,***,Apolipoprotein A1
HDL-L,0.71 [0.66-0.77],4.619e-12,***,Total-Lipids in HDL
S-HDL-C,0.71 [0.66-0.77],9.215e-14,***,Cholesterol in Small HDL
XL-VLDL-PL%,0.71 [0.67-0.75],2.895e-28,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-CE,0.70 [0.65-0.76],4.306e-12,***,Cholesteryl Esters in HDL
L-HDL-CE,0.70 [0.64-0.76],3.172e-09,***,Cholesteryl Esters in Large HDL
S-HDL-P,0.69 [0.64-0.75],1.164e-15,***,Concentration of Small HDL Particles
L-HDL-C,0.69 [0.63-0.75],2.589e-10,***,Cholesterol in Large HDL
HDL-C,0.68 [0.63-0.74],6.210e-15,***,HDL Cholesterol
M-LDL-CE%,0.68 [0.63-0.73],7.633e-21,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
