Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,3.04 [2.70-3.42],1.656e-69,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.87 [2.64-3.12],6.308e-130,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.79 [2.56-3.04],5.846e-112,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.77 [2.57-2.99],3.051e-148,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.43 [2.27-2.60],7.690e-137,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.19 [2.05-2.34],3.288e-111,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,2.03 [1.91-2.16],2.327e-106,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,2.02 [1.89-2.15],5.190e-93,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,2.01 [1.87-2.16],6.573e-78,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,1.83 [1.71-1.96],4.343e-60,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.75 [1.63-1.89],2.510e-45,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.72 [1.60-1.85],3.971e-46,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.71 [1.59-1.83],1.779e-46,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.69 [1.56-1.83],1.088e-31,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.66 [1.53-1.80],7.880e-30,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.61 [1.50-1.72],3.813e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.58 [1.49-1.68],1.497e-44,***,Creatinine
XXL-VLDL-PL%,1.57 [1.45-1.70],2.796e-23,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Leu,1.43 [1.34-1.52],1.067e-21,***,Leucine
MUFA%,1.41 [1.31-1.53],2.579e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.40 [1.30-1.51],1.770e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.40 [1.30-1.51],2.083e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
Total-BCAA,1.39 [1.29-1.48],1.102e-15,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,1.37 [1.26-1.48],7.386e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.35 [1.25-1.45],7.583e-10,***,Triglycerides to Phosphoglycerides ratio
Val,1.33 [1.24-1.43],4.953e-10,***,Valine
Ile,1.32 [1.24-1.41],4.229e-12,***,Isoleucine
Sc-ala,1.30 [1.21-1.39],6.372e-08,***,Spectrometer-corrected alanine
Ala,1.26 [1.17-1.35],5.082e-05,***,Alanine
XL-HDL-C%,1.26 [1.18-1.35],7.666e-06,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,1.25 [1.16-1.35],6.852e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Phe,1.22 [1.14-1.31],0.004,**,Phenylalanine
Omega-6%,0.82 [0.76-0.88],0.004,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-FC%,0.82 [0.76-0.88],0.007,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
Total-TG,0.81 [0.75-0.88],0.049,*,Total-Triglycerides
Omega-3,0.81 [0.75-0.88],0.018,*,Omega-3 Fatty Acids
XL-VLDL-L,0.81 [0.75-0.88],0.038,*,Total-Lipids in Very Large VLDL
S-LDL-FC%,0.80 [0.75-0.85],9.569e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-TG,0.79 [0.73-0.86],0.002,**,Triglycerides in Medium HDL
SFA%,0.79 [0.74-0.85],2.802e-04,***,Saturated Fatty Acids to Total-Fatty Acids percentage
