Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,11.24 [7.29-17.35],2.188e-22,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,3.19 [2.37-4.28],4.799e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.79 [2.27-3.42],3.689e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.75 [2.28-3.33],6.278e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.69 [2.17-3.34],5.786e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,2.53 [2.13-3.01],2.066e-20,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.43 [2.05-2.88],4.595e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,2.30 [1.96-2.69],1.857e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,2.18 [1.85-2.57],1.902e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,2.17 [1.81-2.60],7.826e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,2.09 [1.77-2.48],4.140e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,2.07 [1.72-2.49],3.166e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,2.06 [1.73-2.45],6.777e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.99 [1.65-2.41],3.288e-07,***,Triglycerides to Phosphoglycerides ratio
L-HDL-TG%,1.99 [1.63-2.42],2.177e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.99 [1.66-2.38],3.102e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.97 [1.61-2.42],1.645e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Glu-lactate,1.97 [1.69-2.29],1.713e-12,***,Glucose-lactate
S-HDL-TG%,1.94 [1.59-2.36],1.161e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
Glu,1.91 [1.60-2.28],1.187e-07,***,Glucose
Sc-ala,1.82 [1.55-2.15],1.260e-07,***,Spectrometer-corrected alanine
M-HDL-TG%,1.78 [1.45-2.18],0.008,**,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.71 [1.40-2.09],0.035,*,Average Diameter for VLDL Particles
Ala,1.65 [1.39-1.95],0.004,**,Alanine
S-LDL-FC%,0.68 [0.59-0.77],0.004,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.64 [0.54-0.75],0.006,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C%,0.63 [0.53-0.74],0.017,*,Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,0.61 [0.52-0.72],9.880e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.61 [0.53-0.71],4.092e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE%,0.61 [0.51-0.73],0.018,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-CE,0.60 [0.50-0.72],0.028,*,Cholesteryl Esters in VLDL
S-LDL-PL,0.60 [0.49-0.72],0.026,*,Phospholipids in Small LDL
M-LDL-L,0.59 [0.49-0.72],0.012,*,Total-Lipids in Medium LDL
XL-HDL-CE%,0.59 [0.51-0.69],1.592e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-L,0.59 [0.49-0.71],0.017,*,Total-Lipids in Small LDL
S-VLDL-FC,0.59 [0.48-0.72],0.047,*,Free Cholesterol in Small VLDL
M-LDL-PL,0.58 [0.48-0.71],0.014,*,Phospholipids in Medium LDL
S-LDL-CE,0.58 [0.48-0.71],0.018,*,Cholesteryl Esters in Small LDL
